,Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
65,4/9/2022,36007,14,Broome County,NY,97.6,130757,68.6,130747,72.4,126386,76,118845,77.3,34747,94,121028,63.5,121023,67,10992,40.8,117105,70.4,110031,71.6,32321,87.4,67374,55.7,67365,57.5,65514,59.5,43665,70.7,24933,77.1,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
66,4/8/2022,36007,14,Broome County,NY,97.6,130727,68.6,130717,72.4,126361,75.9,118823,77.3,34735,93.9,120982,63.5,120977,67,10986,40.8,117062,70.4,109991,71.6,32306,87.4,67309,55.6,67300,57.5,65451,59.5,43629,70.7,24914,77.1,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
67,4/7/2022,36007,14,Broome County,NY,97.6,130710,68.6,130700,72.4,126347,75.9,118809,77.3,34729,93.9,120957,63.5,120952,67,10983,40.8,117040,70.3,109969,71.6,32296,87.3,67268,55.6,67259,57.5,65411,59.5,43602,70.7,24897,77.1,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
68,4/6/2022,36007,14,Broome County,NY,97.6,130693,68.6,130683,72.4,126331,75.9,118793,77.3,34726,93.9,120922,63.5,120917,67,10976,40.8,117007,70.3,109941,71.5,32280,87.3,67210,55.6,67201,57.4,65358,59.4,43562,70.6,24871,77,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
69,4/5/2022,36007,14,Broome County,NY,97.6,130682,68.6,130672,72.4,126321,75.9,118784,77.3,34724,93.9,120903,63.5,120898,66.9,10973,40.8,116989,70.3,109925,71.5,32275,87.3,67176,55.6,67168,57.4,65330,59.4,43543,70.6,24862,77,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
70,4/4/2022,36007,14,Broome County,NY,97.6,130664,68.6,130654,72.3,126303,75.9,118769,77.3,34722,93.9,120883,63.5,120878,66.9,10971,40.8,116969,70.3,109907,71.5,32270,87.3,67155,55.6,67147,57.4,65311,59.4,43530,70.6,24857,77,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
71,4/3/2022,36007,14,Broome County,NY,97.6,130648,68.6,130638,72.3,126287,75.9,118754,77.3,34717,93.9,120863,63.4,120858,66.9,10969,40.7,116951,70.3,109889,71.5,32260,87.2,67127,55.5,67119,57.4,65286,59.4,43519,70.6,24851,77,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
72,4/2/2022,36007,13,Broome County,NY,97.6,130626,68.6,130616,72.3,126267,75.9,118734,77.3,34714,93.9,120840,63.4,120835,66.9,10964,40.7,116931,70.3,109871,71.5,32254,87.2,67077,55.5,67069,57.4,65240,59.4,43491,70.6,24838,77,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
73,4/1/2022,36007,13,Broome County,NY,97.6,130601,68.6,130591,72.3,126247,75.9,118715,77.2,34709,93.9,120816,63.4,120811,66.9,10958,40.7,116910,70.3,109853,71.5,32249,87.2,67030,55.5,67022,57.3,65197,59.3,43460,70.5,24821,77,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
74,3/31/2022,36007,13,Broome County,NY,97.6,130588,68.6,130578,72.3,126234,75.9,118702,77.2,34708,93.9,120799,63.4,120794,66.9,10958,40.7,116893,70.3,109836,71.5,32242,87.2,67000,55.5,66992,57.3,65167,59.3,43444,70.5,24809,76.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
75,3/30/2022,36007,13,Broome County,NY,97.6,130576,68.5,130566,72.3,126223,75.9,118692,77.2,34708,93.9,120777,63.4,120772,66.9,10946,40.7,116879,70.3,109826,71.5,32242,87.2,66956,55.4,66948,57.3,65126,59.3,43428,70.5,24801,76.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
76,3/29/2022,36007,13,Broome County,NY,97.6,130568,68.5,130558,72.3,126215,75.9,118684,77.2,34706,93.9,120764,63.4,120759,66.9,10944,40.7,116866,70.2,109815,71.5,32241,87.2,66929,55.4,66921,57.3,65100,59.3,43420,70.5,24797,76.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
77,3/28/2022,36007,13,Broome County,NY,97.6,130526,68.5,130516,72.3,126180,75.8,118655,77.2,34705,93.8,120710,63.4,120705,66.8,10918,40.6,116829,70.2,109787,71.4,32240,87.2,66841,55.4,66833,57.2,65030,59.2,43397,70.4,24789,76.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
78,3/27/2022,36007,13,Broome County,NY,97.6,130523,68.5,130513,72.3,126177,75.8,118652,77.2,34704,93.8,120709,63.4,120704,66.8,10918,40.6,116828,70.2,109786,71.4,32240,87.2,66841,55.4,66833,57.2,65030,59.2,43397,70.4,24789,76.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
79,3/26/2022,36007,12,Broome County,NY,97.6,130518,68.5,130508,72.3,126173,75.8,118648,77.2,34703,93.8,120708,63.4,120703,66.8,10918,40.6,116827,70.2,109785,71.4,32239,87.2,66830,55.4,66822,57.2,65019,59.2,43389,70.4,24784,76.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
80,3/25/2022,36007,12,Broome County,NY,97.6,130492,68.5,130482,72.2,126155,75.8,118632,77.2,34701,93.8,120692,63.4,120687,66.8,10911,40.5,116816,70.2,109776,71.4,32239,87.2,66785,55.3,66777,57.2,64981,59.2,43375,70.4,24776,76.9,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
81,3/24/2022,36007,12,Broome County,NY,97.6,130464,68.5,130454,72.2,126137,75.8,118615,77.2,34698,93.8,120672,63.3,120667,66.8,10901,40.5,116804,70.2,109766,71.4,32238,87.2,66750,55.3,66742,57.1,64951,59.2,43360,70.4,24769,76.8,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,11,4,4,4,3,190488,180602,26919,166375,153683,36980
82,3/23/2022,36007,12,Broome County,NY,97.6,130436,68.5,130426,72.2,126111,75.8,118592,77.2,34692,93.8,120642,63.3,120637,66.8,,,116780,70.2,109745,71.4,32234,87.2,66685,55.3,66677,57.1,64889,59.1,43334,70.4,24755,76.8,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
83,3/22/2022,36007,12,Broome County,NY,97.6,130423,68.5,130413,72.2,126098,75.8,118580,77.2,34690,93.8,120620,63.3,120615,66.8,,,116766,70.2,109734,71.4,32232,87.2,66635,55.2,66627,57.1,64841,59.1,43305,70.3,24742,76.8,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
84,3/21/2022,36007,12,Broome County,NY,97.6,130420,68.5,130410,72.2,126096,75.8,118578,77.2,34691,93.8,120604,63.3,120599,66.8,,,116756,70.2,109724,71.4,32233,87.2,66600,55.2,66592,57,64806,59.1,43288,70.3,24736,76.7,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
85,3/20/2022,36007,12,Broome County,NY,97.6,130397,68.5,130387,72.2,126075,75.8,118561,77.1,34691,93.8,120596,63.3,120591,66.8,,,116750,70.2,109719,71.4,32233,87.2,66578,55.2,66570,57,64786,59,43280,70.3,24734,76.7,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
86,3/19/2022,36007,11,Broome County,NY,97.6,130378,68.4,130368,72.2,126063,75.8,118549,77.1,34689,93.8,120581,63.3,120576,66.8,,,116742,70.2,109713,71.4,32231,87.2,66523,55.2,66515,57,64736,59,43256,70.2,24721,76.7,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
87,3/18/2022,36007,11,Broome County,NY,97.6,130362,68.4,130352,72.2,126050,75.8,118539,77.1,34689,93.8,120563,63.3,120558,66.8,,,116727,70.2,109698,71.4,32230,87.2,66466,55.1,66458,56.9,64682,59,43227,70.2,24703,76.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
88,3/17/2022,36007,11,Broome County,NY,97.6,130333,68.4,130323,72.2,126023,75.7,118514,77.1,34686,93.8,120535,63.3,120530,66.7,,,116704,70.1,109678,71.4,32229,87.2,66392,55.1,66384,56.9,64610,58.9,43195,70.2,24692,76.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
89,3/16/2022,36007,11,Broome County,NY,97.6,130315,68.4,130305,72.2,126007,75.7,118501,77.1,34684,93.8,120521,63.3,120516,66.7,,,116695,70.1,109670,71.4,32228,87.1,66363,55.1,66355,56.9,64581,58.9,43182,70.1,24686,76.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
90,3/15/2022,36007,11,Broome County,NY,97.6,130283,68.4,130273,72.1,125977,75.7,118474,77.1,34683,93.8,120488,63.3,120483,66.7,,,116669,70.1,109649,71.3,32224,87.1,66316,55,66309,56.8,64539,58.9,43166,70.1,24680,76.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
91,3/14/2022,36007,11,Broome County,NY,97.6,130272,68.4,130262,72.1,125966,75.7,118463,77.1,34683,93.8,120479,63.2,120474,66.7,,,116661,70.1,109643,71.3,32224,87.1,66293,55,66286,56.8,64519,58.8,43157,70.1,24678,76.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
92,3/13/2022,36007,11,Broome County,NY,97.6,130257,68.4,130247,72.1,125953,75.7,118450,77.1,34682,93.8,120472,63.2,120467,66.7,,,116654,70.1,109636,71.3,32224,87.1,66282,55,66275,56.8,64509,58.8,43153,70.1,24677,76.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
93,3/12/2022,36007,10,Broome County,NY,97.6,130233,68.4,130223,72.1,125933,75.7,118431,77.1,34678,93.8,120453,63.2,120448,66.7,,,116640,70.1,109624,71.3,32224,87.1,66217,55,66210,56.8,64450,58.8,43126,70.1,24661,76.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
94,3/11/2022,36007,10,Broome County,NY,97.6,130207,68.4,130197,72.1,125911,75.7,118412,77,34677,93.8,120432,63.2,120427,66.7,,,116624,70.1,109609,71.3,32224,87.1,66167,54.9,66160,56.7,64406,58.8,43104,70,24650,76.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
95,3/10/2022,36007,10,Broome County,NY,97.6,130194,68.3,130184,72.1,125900,75.7,118403,77,34675,93.8,120416,63.2,120411,66.7,,,116613,70.1,109598,71.3,32221,87.1,66137,54.9,66130,56.7,64377,58.7,43093,70,24644,76.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
96,3/9/2022,36007,10,Broome County,NY,97.6,130172,68.3,130162,72.1,125884,75.7,118388,77,34675,93.8,120404,63.2,120399,66.7,,,116603,70.1,109590,71.3,32221,87.1,66087,54.9,66080,56.7,64330,58.7,43069,70,24633,76.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
97,3/8/2022,36007,10,Broome County,NY,97.6,130143,68.3,130133,72.1,125857,75.6,118363,77,34670,93.8,120377,63.2,120372,66.7,,,116576,70.1,109565,71.3,32221,87.1,66048,54.9,66041,56.7,64292,58.7,43051,70,24627,76.4,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
98,3/7/2022,36007,10,Broome County,NY,97.6,130132,68.3,130122,72,125847,75.6,118353,77,34670,93.8,120363,63.2,120358,66.6,,,116566,70.1,109556,71.3,32221,87.1,66020,54.9,66013,56.6,64264,58.7,43038,69.9,24621,76.4,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
99,3/6/2022,36007,10,Broome County,NY,97.6,130110,68.3,130100,72,125832,75.6,118341,77,34669,93.8,120339,63.2,120334,66.6,,,116553,70.1,109546,71.3,32219,87.1,65982,54.8,65975,56.6,64233,58.6,43026,69.9,24614,76.4,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
100,3/5/2022,36007,9,Broome County,NY,97.6,130086,68.3,130076,72,125815,75.6,118329,77,34669,93.8,120310,63.2,120305,66.6,,,116538,70,109533,71.3,32219,87.1,65927,54.8,65920,56.6,64187,58.6,43005,69.9,24604,76.4,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
101,3/4/2022,36007,9,Broome County,NY,97.6,130040,68.3,130030,72,125774,75.6,118293,77,34661,93.7,120266,63.1,120261,66.6,,,116505,70,109509,71.3,32215,87.1,65853,54.8,65846,56.5,64124,58.6,42974,69.8,24589,76.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
102,3/3/2022,36007,9,Broome County,NY,97.6,130018,68.3,130008,72,125758,75.6,118277,77,34661,93.7,120240,63.1,120235,66.6,,,116486,70,109491,71.2,32215,87.1,65798,54.7,65791,56.5,64073,58.5,42946,69.8,24574,76.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
103,3/2/2022,36007,9,Broome County,NY,97.6,129973,68.2,129963,72,125716,75.6,118239,76.9,34651,93.7,120200,63.1,120195,66.6,,,116453,70,109462,71.2,32210,87.1,65697,54.7,65690,56.4,63977,58.4,42904,69.8,24555,76.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
104,3/1/2022,36007,9,Broome County,NY,97.6,129943,68.2,129934,71.9,125693,75.5,118223,76.9,34650,93.7,120182,63.1,120177,66.5,,,116436,70,109448,71.2,32207,87.1,65646,54.6,65639,56.4,63936,58.4,42889,69.7,24549,76.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
105,2/28/2022,36007,9,Broome County,NY,97.6,129929,68.2,129920,71.9,125681,75.5,118213,76.9,34648,93.7,120159,63.1,120154,66.5,,,116416,70,109429,71.2,32207,87.1,65618,54.6,65611,56.4,63911,58.4,42878,69.7,24542,76.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
106,2/27/2022,36007,9,Broome County,NY,97.6,129915,68.2,129906,71.9,125670,75.5,118203,76.9,34648,93.7,120140,63.1,120135,66.5,,,116402,70,109417,71.2,32207,87.1,65577,54.6,65570,56.3,63879,58.4,42867,69.7,24541,76.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
107,2/26/2022,36007,8,Broome County,NY,97.6,129888,68.2,129879,71.9,125652,75.5,118188,76.9,34646,93.7,120118,63.1,120113,66.5,,,116384,70,109404,71.2,32206,87.1,65496,54.5,65489,56.3,63803,58.3,42831,69.6,24530,76.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
108,2/25/2022,36007,8,Broome County,NY,97.6,129858,68.2,129849,71.9,125625,75.5,118162,76.9,34645,93.7,120082,63,120077,66.5,,,116360,69.9,109380,71.2,32205,87.1,65405,54.5,65398,56.2,63718,58.3,42802,69.6,24521,76.1,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
109,2/24/2022,36007,8,Broome County,NY,97.6,129836,68.2,129827,71.9,125606,75.5,118149,76.9,34638,93.7,120045,63,120040,66.5,,,116333,69.9,109360,71.2,32199,87.1,65282,54.4,65275,56.1,63598,58.2,42741,69.5,24494,76.1,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
110,2/23/2022,36007,8,Broome County,NY,97.6,129791,68.1,129782,71.9,125571,75.5,118116,76.9,34632,93.7,120010,63,120005,66.4,,,116306,69.9,109337,71.1,32196,87.1,65201,54.3,65194,56.1,63520,58.1,42700,69.5,24480,76,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
111,2/22/2022,36007,8,Broome County,NY,97.6,129764,68.1,129755,71.8,125549,75.5,118095,76.8,34626,93.6,119975,63,119970,66.4,,,116275,69.9,109308,71.1,32193,87.1,65035,54.2,65028,55.9,63357,58,42661,69.4,24473,76,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
112,2/21/2022,36007,8,Broome County,NY,97.6,129728,68.1,129719,71.8,125517,75.4,118072,76.8,34623,93.6,119954,63,119949,66.4,,,116258,69.9,109292,71.1,32191,87,64934,54.1,64927,55.8,63272,57.9,42631,69.4,24465,76,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
113,2/20/2022,36007,8,Broome County,NY,97.6,129713,68.1,129704,71.8,125505,75.4,118061,76.8,34623,93.6,119919,63,119914,66.4,,,116235,69.9,109270,71.1,32191,87,64865,54.1,64858,55.8,63211,57.8,42611,69.3,24461,76,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
114,2/19/2022,36007,7,Broome County,NY,97.6,129654,68.1,129645,71.8,125459,75.4,118022,76.8,34620,93.6,119842,62.9,119837,66.4,,,116179,69.8,109222,71.1,32187,87,64672,54,64665,55.7,63030,57.7,42537,69.2,24438,75.9,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
115,2/18/2022,36007,7,Broome County,NY,97.6,129614,68,129605,71.8,125424,75.4,117988,76.8,34616,93.6,119790,62.9,119785,66.3,,,116142,69.8,109190,71,32182,87,64525,53.9,64518,55.6,62887,57.6,42467,69.1,24412,75.9,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
116,2/17/2022,36007,7,Broome County,NY,97.6,129580,68,129571,71.7,125397,75.4,117964,76.8,34613,93.6,119761,62.9,119756,66.3,,,116116,69.8,109167,71,32178,87,64421,53.8,64414,55.5,62785,57.5,42423,69.1,24394,75.8,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
117,2/16/2022,36007,7,Broome County,NY,97.6,129559,68,129550,71.7,125377,75.4,117946,76.7,34611,93.6,119711,62.8,119706,66.3,,,116085,69.8,109139,71,32174,87,64321,53.7,64314,55.4,62687,57.4,42393,69,24385,75.8,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
118,2/15/2022,36007,7,Broome County,NY,97.6,129518,68,129509,71.7,125340,75.3,117912,76.7,34610,93.6,119667,62.8,119662,66.3,,,116049,69.8,109108,71,32170,87,64207,53.7,64200,55.3,62577,57.4,42355,69,24369,75.8,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
119,2/14/2022,36007,7,Broome County,NY,97.6,129508,68,129499,71.7,125333,75.3,117905,76.7,34609,93.6,119653,62.8,119648,66.2,,,116035,69.7,109094,71,32170,87,64156,53.6,64149,55.3,62529,57.3,42336,68.9,24362,75.7,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
120,2/13/2022,36007,7,Broome County,NY,97.6,129489,68,129480,71.7,125315,75.3,117888,76.7,34607,93.6,119617,62.8,119612,66.2,,,116012,69.7,109077,71,32169,87,64076,53.6,64069,55.2,62462,57.3,42311,68.9,24356,75.7,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
121,2/12/2022,36007,6,Broome County,NY,97.6,129420,67.9,129411,71.7,125259,75.3,117844,76.7,34602,93.6,119522,62.7,119517,66.2,,,115950,69.7,109030,70.9,32167,87,63872,53.4,63865,55.1,62275,57.1,42228,68.8,24337,75.7,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
122,2/11/2022,36007,6,Broome County,NY,97.6,129374,67.9,129365,71.6,125226,75.3,117813,76.7,34601,93.6,119432,62.7,119427,66.1,,,115896,69.7,108990,70.9,32164,87,63673,53.3,63666,54.9,62092,57,42142,68.7,24312,75.6,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
123,2/10/2022,36007,6,Broome County,NY,97.6,129331,67.9,129322,71.6,125190,75.2,117780,76.6,34599,93.6,119374,62.7,119369,66.1,,,115851,69.6,108951,70.9,32164,87,63526,53.2,63519,54.8,61949,56.9,42068,68.6,24285,75.5,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
124,2/9/2022,36007,6,Broome County,NY,97.6,129284,67.9,129275,71.6,125149,75.2,117743,76.6,34597,93.6,119310,62.6,119305,66.1,,,115795,69.6,108899,70.9,32161,87,63396,53.1,63389,54.7,61824,56.8,41998,68.5,24261,75.4,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
125,2/8/2022,36007,6,Broome County,NY,97.6,129262,67.9,129253,71.6,125129,75.2,117723,76.6,34597,93.6,119273,62.6,119268,66,,,115765,69.6,108873,70.8,32161,87,63269,53,63262,54.6,61698,56.7,41941,68.4,24238,75.4,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
126,2/7/2022,36007,6,Broome County,NY,97.6,129235,67.8,129226,71.6,125105,75.2,117700,76.6,34595,93.6,119209,62.6,119204,66,,,115724,69.6,108841,70.8,32157,87,63195,53,63188,54.6,61632,56.6,41915,68.3,24224,75.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
127,2/6/2022,36007,6,Broome County,NY,97.6,129206,67.8,129197,71.5,125081,75.2,117679,76.6,34592,93.5,119128,62.5,119123,66,,,115704,69.5,108825,70.8,32155,87,63104,53,63097,54.5,61554,56.6,41886,68.3,24209,75.3,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
128,2/5/2022,36007,5,Broome County,NY,97.6,129168,67.8,129159,71.5,125051,75.2,117653,76.6,34585,93.5,119043,62.5,119038,65.9,,,115643,69.5,108774,70.8,32150,86.9,62923,52.9,62916,54.4,61389,56.4,41812,68.2,24180,75.2,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
129,2/4/2022,36007,5,Broome County,NY,97.6,129142,67.8,129133,71.5,125027,75.1,117630,76.5,34583,93.5,118995,62.5,118990,65.9,,,115609,69.5,108744,70.8,32148,86.9,62732,52.7,62725,54.3,61205,56.3,41728,68.1,24155,75.1,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
130,2/3/2022,36007,5,Broome County,NY,97.6,129084,67.8,129075,71.5,124979,75.1,117588,76.5,34572,93.5,118903,62.4,118898,65.8,,,115546,69.4,108690,70.7,32141,86.9,62529,52.6,62528,54.1,61015,56.1,41651,67.9,24123,75.1,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
131,2/2/2022,36007,5,Broome County,NY,97.6,129044,67.7,129035,71.4,124944,75.1,117555,76.5,34567,93.5,118840,62.4,118835,65.8,,,115496,69.4,108643,70.7,32138,86.9,62407,52.5,62406,54,60899,56.1,41593,67.9,24100,75,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
132,2/1/2022,36007,5,Broome County,NY,97.6,128994,67.7,128986,71.4,124898,75.1,117511,76.5,34566,93.5,118766,62.3,118761,65.8,,,115443,69.4,108597,70.7,32134,86.9,62211,52.4,62210,53.9,60710,55.9,41499,67.7,24066,74.9,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
133,1/31/2022,36007,5,Broome County,NY,97.6,128962,67.7,128954,71.4,124872,75.1,117486,76.4,34565,93.5,118726,62.3,118721,65.7,,,115408,69.4,108565,70.6,32131,86.9,62125,52.3,62124,53.8,60635,55.9,41467,67.7,24060,74.9,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,190488,180602,,166375,153683,36980
